tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1614,6/1/2013 9:49,6/1/2013 10:16,364,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,18682,Customer,NULL,0
954,6/1/2013 9:49,6/1/2013 10:05,164,E 47 St & 2 Ave,40.75323098,-73.97032517,442,W 27 St & 7 Ave,40.746647,-73.993915,15658,Subscriber,1975,1
382,6/1/2013 9:49,6/1/2013 9:56,459,W 20 St & 11 Ave,40.746745,-74.007756,361,Allen St & Hester St,40.71605866,-73.99190759,17747,Subscriber,1978,2
315,6/1/2013 9:50,6/1/2013 9:55,515,W 43 St & 10 Ave,40.76009437,-73.99461843,515,W 43 St & 10 Ave,40.76009437,-73.99461843,18095,Subscriber,1984,1
907,6/1/2013 9:50,6/1/2013 10:05,442,W 27 St & 7 Ave,40.746647,-73.993915,2004,6 Ave & Broome St,40.724399,-74.004704,15540,Subscriber,1956,1
1502,6/1/2013 9:50,6/1/2013 10:15,494,W 26 St & 8 Ave,40.74734825,-73.99723551,195,Liberty St & Broadway,40.70905623,-74.01043382,17139,Subscriber,1978,2
833,6/1/2013 9:50,6/1/2013 10:04,445,E 10 St & Avenue A,40.72740794,-73.98142006,453,W 22 St & 8 Ave,40.74475148,-73.99915362,18796,Subscriber,1980,1
230,6/1/2013 9:51,6/1/2013 9:54,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,293,Lafayette St & E 8 St,40.73020661,-73.99102628,18887,Subscriber,1961,1
1124,6/1/2013 9:51,6/1/2013 10:10,521,8 Ave & W 31 St N,40.75096735,-73.99444208,456,E 53 St & Madison Ave,40.7597108,-73.97402311,17731,Customer,NULL,0
346,6/1/2013 9:51,6/1/2013 9:57,301,E 2 St & Avenue B,40.72217444,-73.98368779,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16666,Subscriber,1970,1
350,6/1/2013 9:51,6/1/2013 9:57,507,E 25 St & 2 Ave,40.73912601,-73.97973776,487,E 20 St & FDR Drive,40.73314259,-73.97573881,19161,Subscriber,1980,2
1899,6/1/2013 9:51,6/1/2013 10:23,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,18655,Subscriber,1972,2
461,6/1/2013 9:51,6/1/2013 9:59,146,Hudson St & Reade St,40.71625008,-74.0091059,486,Broadway & W 29 St,40.7462009,-73.98855723,16622,Subscriber,1972,1
601,6/1/2013 9:52,6/1/2013 10:02,293,Lafayette St & E 8 St,40.73020661,-73.99102628,401,Allen St & Rivington St,40.72019576,-73.98997825,20133,Subscriber,1965,1
1781,6/1/2013 9:52,6/1/2013 10:21,521,8 Ave & W 31 St N,40.75096735,-73.99444208,314,Cadman Plaza West & Montague St,40.69383,-73.990539,20336,Customer,NULL,0
365,6/1/2013 9:52,6/1/2013 9:58,457,Broadway & W 58 St,40.76695317,-73.98169333,466,W 25 St & 6 Ave,40.74395411,-73.99144871,18874,Customer,NULL,0
514,6/1/2013 9:52,6/1/2013 10:01,531,Forsyth St & Broome St,40.71893904,-73.99266288,349,Rivington St & Ridge St,40.71850211,-73.98329859,16994,Subscriber,1968,1
473,6/1/2013 9:52,6/1/2013 10:00,441,E 52 St & 2 Ave,40.756014,-73.967416,2008,Little West St & 1 Pl,40.70569254,-74.01677685,15537,Subscriber,1985,1
305,6/1/2013 9:52,6/1/2013 9:58,432,E 7 St & Avenue A,40.72621788,-73.98379855,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17397,Subscriber,1980,1
523,6/1/2013 9:53,6/1/2013 10:01,237,E 11 St & 2 Ave,40.73047309,-73.98672378,497,E 17 St & Broadway,40.73704984,-73.99009296,20341,Subscriber,1968,1
714,6/1/2013 9:53,6/1/2013 10:05,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,365,Fulton St & Grand Ave,40.68223166,-73.9614583,17706,Subscriber,1969,1
519,6/1/2013 9:53,6/1/2013 10:01,237,E 11 St & 2 Ave,40.73047309,-73.98672378,497,E 17 St & Broadway,40.73704984,-73.99009296,17607,Subscriber,1964,1
1294,6/1/2013 9:53,6/1/2013 10:14,116,W 17 St & 8 Ave,40.74177603,-74.00149746,229,Great Jones St,40.72743423,-73.99379025,16723,Customer,NULL,0
6927,6/1/2013 9:53,6/1/2013 11:49,225,W 14 St & The High Line,40.74195138,-74.00803013,225,W 14 St & The High Line,40.74195138,-74.00803013,19887,Customer,NULL,0
851,6/1/2013 9:53,6/1/2013 10:07,268,Howard St & Centre St,40.71910537,-73.99973337,417,Barclay St & Church St,40.71291224,-74.01020234,17534,Customer,NULL,0
1249,6/1/2013 9:53,6/1/2013 10:14,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,348,W Broadway & Spring St,40.72490985,-74.00154702,14955,Customer,NULL,0
6920,6/1/2013 9:53,6/1/2013 11:49,225,W 14 St & The High Line,40.74195138,-74.00803013,NULL,NULL,NULL,NULL,19520,Customer,NULL,0
836,6/1/2013 9:53,6/1/2013 10:07,382,University Pl & E 14 St,40.73492695,-73.99200509,417,Barclay St & Church St,40.71291224,-74.01020234,19005,Customer,NULL,0
568,6/1/2013 9:54,6/1/2013 10:03,497,E 17 St & Broadway,40.73704984,-73.99009296,72,W 52 St & 11 Ave,40.76727216,-73.99392888,17176,Subscriber,1956,2
745,6/1/2013 9:54,6/1/2013 10:06,271,Ashland Pl & Hanson Pl,40.68522672,-73.97800148,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,16592,Customer,NULL,0
1198,6/1/2013 9:54,6/1/2013 10:14,458,11 Ave & W 27 St,40.751396,-74.005226,251,Mott St & Prince St,40.72317958,-73.99480012,17209,Subscriber,1950,2
1528,6/1/2013 9:54,6/1/2013 10:19,152,Warren St & Church St,40.71473993,-74.00910627,426,West St & Chambers St,40.71754834,-74.01322069,18258,Subscriber,1969,1
257,6/1/2013 9:54,6/1/2013 9:58,482,W 15 St & 7 Ave,40.73935542,-73.99931783,212,W 16 St & The High Line,40.74334935,-74.00681753,15995,Subscriber,1969,1
4159,6/1/2013 9:54,6/1/2013 11:03,523,W 38 St & 8 Ave,40.75466591,-73.99138152,457,Broadway & W 58 St,40.76695317,-73.98169333,20302,Customer,NULL,0
4136,6/1/2013 9:54,6/1/2013 11:03,469,Broadway & W 53 St,40.76344058,-73.98268129,482,W 15 St & 7 Ave,40.73935542,-73.99931783,15467,Customer,NULL,0
1198,6/1/2013 9:54,6/1/2013 10:14,408,Market St & Cherry St,40.71076228,-73.99400398,528,2 Ave & E 31 St,40.74290902,-73.97706058,16816,Customer,NULL,0
300,6/1/2013 9:55,6/1/2013 10:00,504,1 Ave & E 16 St,40.73221853,-73.98165557,285,Broadway & E 14 St,40.73454567,-73.99074142,18888,Subscriber,1958,1
518,6/1/2013 9:56,6/1/2013 10:04,266,Avenue D & E 8 St,40.72368361,-73.97574813,497,E 17 St & Broadway,40.73704984,-73.99009296,20007,Subscriber,1969,1
1014,6/1/2013 9:56,6/1/2013 10:13,515,W 43 St & 10 Ave,40.76009437,-73.99461843,459,W 20 St & 11 Ave,40.746745,-74.007756,18095,Subscriber,1984,1
1019,6/1/2013 9:56,6/1/2013 10:13,515,W 43 St & 10 Ave,40.76009437,-73.99461843,463,9 Ave & W 16 St,40.74206539,-74.00443172,19861,Subscriber,1985,1
784,6/1/2013 9:56,6/1/2013 10:10,457,Broadway & W 58 St,40.76695317,-73.98169333,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17960,Subscriber,1983,1
624,6/1/2013 9:56,6/1/2013 10:07,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,314,Cadman Plaza West & Montague St,40.69383,-73.990539,14620,Subscriber,1978,1
808,6/1/2013 9:57,6/1/2013 10:11,383,Greenwich Ave & Charles St,40.735238,-74.000271,247,Perry St & Bleecker St,40.73535398,-74.00483091,14947,Subscriber,1968,1
610,6/1/2013 9:57,6/1/2013 10:07,479,9 Ave & W 45 St,40.76019252,-73.9912551,457,Broadway & W 58 St,40.76695317,-73.98169333,15684,Subscriber,1954,1
152,6/1/2013 9:58,6/1/2013 10:00,311,Norfolk St & Broome St,40.7172274,-73.98802084,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,15248,Subscriber,1961,1
478,6/1/2013 9:58,6/1/2013 10:06,2000,Front St & Washington St,40.70255088,-73.98940236,233,Cadman Plaza W & Pierrepont St,40.69475701,-73.99052739,18476,Subscriber,1966,2
216,6/1/2013 9:56,6/1/2013 9:59,498,Broadway & W 32 St,40.74854862,-73.98808416,526,E 33 St & 5 Ave,40.74765947,-73.98490707,15206,Subscriber,1988,1
925,6/1/2013 9:58,6/1/2013 10:14,363,West Thames St,40.70834698,-74.01713445,358,Christopher St & Greenwich St,40.73291553,-74.00711384,17870,Subscriber,1983,1
1713,6/1/2013 9:59,6/1/2013 10:27,312,Allen St & Stanton St,40.722055,-73.989111,271,Ashland Pl & Hanson Pl,40.68522672,-73.97800148,15860,Subscriber,1974,1
750,6/1/2013 9:59,6/1/2013 10:11,514,12 Ave & W 40 St,40.76087502,-74.00277668,447,8 Ave & W 52 St,40.76370739,-73.9851615,20326,Subscriber,1957,2
723,6/1/2013 9:59,6/1/2013 10:11,514,12 Ave & W 40 St,40.76087502,-74.00277668,447,8 Ave & W 52 St,40.76370739,-73.9851615,18000,Subscriber,1960,1
1687,6/1/2013 9:59,6/1/2013 10:27,312,Allen St & Stanton St,40.722055,-73.989111,271,Ashland Pl & Hanson Pl,40.68522672,-73.97800148,16320,Subscriber,1983,2
2382,6/1/2013 9:59,6/1/2013 10:39,510,W 51 St & 6 Ave,40.7606597,-73.98042047,NULL,NULL,NULL,NULL,18387,Subscriber,1952,1
864,6/1/2013 9:59,6/1/2013 10:14,376,John St & William St,40.70862144,-74.00722156,303,Mercer St & Spring St,40.72362738,-73.99949601,16449,Subscriber,1959,1
214,6/1/2013 9:59,6/1/2013 10:03,519,Pershing Square North,40.751873,-73.977706,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15138,Subscriber,1978,1
948,6/1/2013 9:59,6/1/2013 10:15,264,Maiden Ln & Pearl St,40.70706456,-74.00731853,137,E 56 St & Madison Ave,40.761628,-73.972924,15379,Subscriber,1968,1
199,6/1/2013 9:59,6/1/2013 10:03,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,285,Broadway & E 14 St,40.73454567,-73.99074142,18297,Subscriber,1988,2
4447,6/1/2013 10:00,6/1/2013 11:14,457,Broadway & W 58 St,40.76695317,-73.98169333,457,Broadway & W 58 St,40.76695317,-73.98169333,16813,Customer,NULL,0
481,6/1/2013 10:00,6/1/2013 10:08,528,2 Ave & E 31 St,40.74290902,-73.97706058,474,5 Ave & E 29 St,40.7451677,-73.98683077,17543,Subscriber,1976,1
1498,6/1/2013 10:00,6/1/2013 10:25,348,W Broadway & Spring St,40.72490985,-74.00154702,NULL,NULL,NULL,NULL,16949,Subscriber,1977,1
488,6/1/2013 10:00,6/1/2013 10:08,317,E 6 St & Avenue B,40.72453734,-73.98185424,545,E 23 St & 1 Ave,40.736502,-73.97809472,16164,Subscriber,1985,1
1394,6/1/2013 10:00,6/1/2013 10:23,423,W 54 St & 9 Ave,40.76584941,-73.98690506,423,W 54 St & 9 Ave,40.76584941,-73.98690506,16177,Subscriber,1948,1
1138,6/1/2013 10:00,6/1/2013 10:19,435,W 21 St & 6 Ave,40.74173969,-73.99415556,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,16443,Customer,NULL,0
189,6/1/2013 10:01,6/1/2013 10:04,293,Lafayette St & E 8 St,40.73020661,-73.99102628,495,W 47 St & 10 Ave,40.76269882,-73.99301222,15143,Subscriber,1961,1
2682,6/1/2013 10:01,6/1/2013 10:45,396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,437,Macon St & Nostrand Ave,40.68098339,-73.95004798,15750,Subscriber,1981,1
921,6/1/2013 10:01,6/1/2013 10:16,319,Fulton St & Broadway,40.711066,-74.009447,337,Old Slip & Front St,40.7037992,-74.00838676,15257,Subscriber,1985,1
412,6/1/2013 10:01,6/1/2013 10:08,212,W 16 St & The High Line,40.74334935,-74.00681753,NULL,NULL,NULL,NULL,18099,Subscriber,1968,1
4306,6/1/2013 10:01,6/1/2013 11:13,466,W 25 St & 6 Ave,40.74395411,-73.99144871,457,Broadway & W 58 St,40.76695317,-73.98169333,18874,Customer,NULL,0
617,6/1/2013 10:01,6/1/2013 10:12,3017,NYCBS Depot - FAR,40.751483,-73.996764,411,E 6 St & Avenue D,40.72228087,-73.97668709,20240,Subscriber,1967,2
124,6/1/2013 10:01,6/1/2013 10:03,317,E 6 St & Avenue B,40.72453734,-73.98185424,312,Allen St & Stanton St,40.722055,-73.989111,16031,Subscriber,1966,1
1968,6/1/2013 10:02,6/1/2013 10:34,442,W 27 St & 7 Ave,40.746647,-73.993915,301,E 2 St & Avenue B,40.72217444,-73.98368779,19240,Subscriber,1977,1
596,6/1/2013 10:02,6/1/2013 10:12,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2022,E 60 St & York Ave,40.759107,-73.959223,15254,Customer,NULL,0
1147,6/1/2013 10:02,6/1/2013 10:21,361,Allen St & Hester St,40.71605866,-73.99190759,361,Allen St & Hester St,40.71605866,-73.99190759,17747,Subscriber,1978,2
193,6/1/2013 10:02,6/1/2013 10:05,497,E 17 St & Broadway,40.73704984,-73.99009296,251,Mott St & Prince St,40.72317958,-73.99480012,16170,Subscriber,1966,2
456,6/1/2013 10:02,6/1/2013 10:10,243,Fulton St & Rockwell Pl,40.688226,-73.979382,428,E 3 St & 1 Ave,40.72467721,-73.98783413,18259,Subscriber,1986,1
136,6/1/2013 10:02,6/1/2013 10:04,329,Greenwich St & North Moore St,40.72015227,-74.01036501,79,Franklin St & W Broadway,40.71911552,-74.00666661,17959,Subscriber,1972,1
541,6/1/2013 10:02,6/1/2013 10:11,495,W 47 St & 10 Ave,40.76269882,-73.99301222,465,Broadway & W 41 St,40.75513557,-73.98658032,15715,Subscriber,1984,1
1854,6/1/2013 10:03,6/1/2013 10:34,217,Old Fulton St,40.70277159,-73.99383605,461,E 20 St & 2 Ave,40.73587678,-73.98205027,16988,Subscriber,1949,2
861,6/1/2013 10:03,6/1/2013 10:17,127,Barrow St & Hudson St,40.73172428,-74.00674436,497,E 17 St & Broadway,40.73704984,-73.99009296,16838,Subscriber,1966,1
1077,6/1/2013 10:04,6/1/2013 10:22,2009,Catherine St & Monroe St,40.71117444,-73.99682619,401,Allen St & Rivington St,40.72019576,-73.98997825,15325,Subscriber,1976,1
1076,6/1/2013 10:04,6/1/2013 10:22,359,E 47 St & Park Ave,40.75510267,-73.97498696,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,15423,Subscriber,1980,1
522,6/1/2013 10:04,6/1/2013 10:13,444,Broadway & W 24 St,40.7423543,-73.98915076,285,Broadway & E 14 St,40.73454567,-73.99074142,17091,Subscriber,1976,1
372,6/1/2013 10:04,6/1/2013 10:11,507,E 25 St & 2 Ave,40.73912601,-73.97973776,538,E 48 St & Madison Ave,40.75666,-73.976684,20290,Subscriber,1976,1
767,6/1/2013 10:05,6/1/2013 10:17,402,Broadway & E 22 St,40.7403432,-73.98955109,128,MacDougal St & Prince St,40.72710258,-74.00297088,18997,Subscriber,1989,2
1973,6/1/2013 10:02,6/1/2013 10:34,442,W 27 St & 7 Ave,40.746647,-73.993915,301,E 2 St & Avenue B,40.72217444,-73.98368779,16103,Subscriber,1983,2
934,6/1/2013 10:04,6/1/2013 10:20,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,525,W 34 St & 11 Ave,40.75594159,-74.0021163,19504,Customer,NULL,0
1435,6/1/2013 10:05,6/1/2013 10:29,291,Madison St & Montgomery St,40.713126,-73.984844,296,Division St & Bowery,40.71413089,-73.9970468,20159,Subscriber,1959,1
1499,6/1/2013 10:05,6/1/2013 10:30,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,16248,Subscriber,1955,1
6007,6/1/2013 10:05,6/1/2013 11:46,457,Broadway & W 58 St,40.76695317,-73.98169333,500,Broadway & W 51 St,40.76228826,-73.98336183,16089,Customer,NULL,0
442,6/1/2013 10:06,6/1/2013 10:13,497,E 17 St & Broadway,40.73704984,-73.99009296,487,E 20 St & FDR Drive,40.73314259,-73.97573881,19095,Subscriber,1966,2
631,6/1/2013 10:06,6/1/2013 10:16,242,Carlton Ave & Flushing Ave,40.697787,-73.973736,454,E 51 St & 1 Ave,40.75455731,-73.96592976,16044,Subscriber,1955,2
867,6/1/2013 10:06,6/1/2013 10:20,368,Carmine St & 6 Ave,40.73038599,-74.00214988,533,Broadway & W 38 St,40.75299641,-73.98721619,16004,Subscriber,1985,1
1067,6/1/2013 10:06,6/1/2013 10:24,536,1 Ave & E 30 St,40.74144387,-73.97536082,510,W 51 St & 6 Ave,40.7606597,-73.98042047,15316,Subscriber,1966,2
1068,6/1/2013 10:06,6/1/2013 10:24,536,1 Ave & E 30 St,40.74144387,-73.97536082,510,W 51 St & 6 Ave,40.7606597,-73.98042047,18568,Subscriber,1963,1
142,6/1/2013 10:06,6/1/2013 10:09,394,E 9 St & Avenue C,40.72521311,-73.97768752,453,W 22 St & 8 Ave,40.74475148,-73.99915362,14804,Subscriber,1979,1
481,6/1/2013 10:06,6/1/2013 10:14,72,W 52 St & 11 Ave,40.76727216,-73.99392888,453,W 22 St & 8 Ave,40.74475148,-73.99915362,17176,Subscriber,1956,2
689,6/1/2013 10:05,6/1/2013 10:16,265,Stanton St & Chrystie St,40.72229346,-73.99147535,268,Howard St & Centre St,40.71910537,-73.99973337,19687,Subscriber,1987,1
342,6/1/2013 10:03,6/1/2013 10:09,435,W 21 St & 6 Ave,40.74173969,-73.99415556,434,9 Ave & W 18 St,40.74317449,-74.00366443,18624,Subscriber,1977,1
1161,6/1/2013 10:07,6/1/2013 10:26,325,E 19 St & 3 Ave,40.73624527,-73.98473765,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,19501,Customer,NULL,0
812,6/1/2013 10:07,6/1/2013 10:20,2003,1 Ave & E 18 St,40.73381219,-73.98054421,345,W 13 St & 6 Ave,40.73649403,-73.99704374,16964,Subscriber,1962,2
1424,6/1/2013 10:07,6/1/2013 10:31,461,E 20 St & 2 Ave,40.73587678,-73.98205027,296,Division St & Bowery,40.71413089,-73.9970468,17615,Subscriber,1976,1
753,6/1/2013 10:07,6/1/2013 10:20,410,Suffolk St & Stanton St,40.72066442,-73.98517977,475,E 15 St & Irving Pl,40.73524276,-73.98758561,16047,Subscriber,1977,1
97,6/1/2013 10:08,6/1/2013 10:09,518,E 39 St & 2 Ave,40.74780373,-73.9734419,518,E 39 St & 2 Ave,40.74780373,-73.9734419,17363,Subscriber,1985,1
2610,6/1/2013 10:08,6/1/2013 10:51,2022,E 60 St & York Ave,40.759107,-73.959223,NULL,NULL,NULL,NULL,18701,Customer,NULL,0
329,6/1/2013 10:08,6/1/2013 10:14,435,W 21 St & 6 Ave,40.74173969,-73.99415556,334,W 20 St & 7 Ave,40.74238787,-73.99726235,17571,Subscriber,1976,1
944,6/1/2013 10:08,6/1/2013 10:24,249,Harrison St & Hudson St,40.71870987,-74.0090009,311,Norfolk St & Broome St,40.7172274,-73.98802084,16808,Subscriber,1980,1
903,6/1/2013 10:09,6/1/2013 10:24,426,West St & Chambers St,40.71754834,-74.01322069,268,Howard St & Centre St,40.71910537,-73.99973337,16318,Subscriber,1971,2
458,6/1/2013 10:09,6/1/2013 10:17,445,E 10 St & Avenue A,40.72740794,-73.98142006,285,Broadway & E 14 St,40.73454567,-73.99074142,19460,Subscriber,1978,1
1154,6/1/2013 10:09,6/1/2013 10:29,348,W Broadway & Spring St,40.72490985,-74.00154702,469,Broadway & W 53 St,40.76344058,-73.98268129,16159,Customer,NULL,0
157,6/1/2013 10:09,6/1/2013 10:12,146,Hudson St & Reade St,40.71625008,-74.0091059,2004,6 Ave & Broome St,40.724399,-74.004704,18041,Subscriber,1980,2
431,6/1/2013 10:10,6/1/2013 10:17,2008,Little West St & 1 Pl,40.70569254,-74.01677685,492,W 33 St & 7 Ave,40.75019995,-73.99093085,15537,Subscriber,1988,1
1142,6/1/2013 10:10,6/1/2013 10:29,147,Greenwich St & Warren St,40.71542197,-74.01121978,427,Bus Slip & State St,40.701907,-74.013942,14790,Customer,NULL,0
451,6/1/2013 10:10,6/1/2013 10:17,251,Mott St & Prince St,40.72317958,-73.99480012,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16357,Customer,NULL,0
293,6/1/2013 10:10,6/1/2013 10:15,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,NULL,NULL,NULL,NULL,19476,Customer,NULL,0
508,6/1/2013 10:10,6/1/2013 10:18,500,Broadway & W 51 St,40.76228826,-73.98336183,243,Fulton St & Rockwell Pl,40.688226,-73.979382,18911,Subscriber,1983,2
